AppID,Game Name,Release Date,Price ($),Action,Adventure,Casual,Early Access,Free To Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Violent,Developer_Alister Software,Developer_Choice of Games,Developer_Daedalic Entertainment,Developer_Easy game,Developer_Other,Developer_RewindApp,Developer_Ronimo Games,Developer_U-ROOM,Years Since Release,Original_Recommendations,Log_Recommendations,Standardized_Recommendations
824600,HROT,2023-05-16,0.32773109243697474,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,4125,8.325063693631197,0.004227605719034416
461700,Seduce Me 2: The Demon War,2016-05-23,0.07563025210084033,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.4444444444444444,329,5.799092654460526,0.00023953630813614485
873490,不落城-Unconquered Castle,2018-10-12,0.15966386554621848,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3333333333333333,106,4.672828834461906,5.252989213511949e-06
1302990,MARDEK,2020-06-03,0.15966386554621848,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,241,5.488937726156687,0.00014708369797833458
275470,Chip,2014-04-25,0.07563025210084033,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5555555555555556,182,5.209486152841421,8.509842525889359e-05
1418760,Claire's Quest: GOLD,2021-08-23,0.32773109243697474,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,387,5.961005339623274,0.0003004709830128835
1223750,Cloud Meadow,2020-03-03,0.32773109243697474,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,4169,8.335671314792847,0.0042738320241133216
848480,Creeper World 4,2020-12-03,0.41176470588235287,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.2222222222222222,3929,8.276394704863307,0.004021688541864747
2599950,Backwoods Town,2023-11-24,0.14285714285714285,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,141,4.955827057601261,4.2023913708095595e-05
2681180,MULTIPLAYER CAVEMEN,2023-11-18,0.008403361344537815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,105,4.663439094112067,4.202391370809565e-06
291170,Royal Defense,2014-11-10,0.15966386554621848,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5555555555555556,233,5.455321115357702,0.00013867891523671545
2258940,Mage Kanade's Futanari Dungeon Quest,2023-03-13,0.41176470588235287,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,488,6.192362489474872,0.00040658136512582485
98900,Alien Hallway,2011-08-19,0.07563025210084033,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7222222222222222,113,4.736198448394496,1.2607174112428681e-05
441050,Polandball: Can into Space!,2016-06-15,0.04201680672268908,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4444444444444444,440,6.089044875446846,0.00035615266867611013
2004590,Conbunn Cardboard,2023-09-01,0.1092436974789916,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,346,5.849324779946859,0.0002573964714620855
243200,The Dark Eye: Memoria,2013-08-29,0.32773109243697474,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.611111111111111,1899,7.549609165154532,0.0018889749211788967
393920,Auto Dealership Tycoon,2015-10-23,0.09243697478991596,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.5,174,5.1647859739235145,7.669364251727446e-05
1579660,Wyvia,2023-10-18,0.15966386554621848,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,113,4.736198448394496,1.2607174112428681e-05
1449510,Henchman Story,2021-10-14,0.2436974789915966,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,229,5.438079308923196,0.0001344765238659059
281370,Real Horror Stories Ultimate Edition,2014-04-01,0.025210084033613446,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5555555555555556,941,6.848005274576363,0.0008825021878700074
2823080,Sketchy's Contract,2024-04-09,0.14285714285714285,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,688,6.535241271013659,0.0006167009336663029
346820,Crash Drive 3,2021-07-08,0.32773109243697474,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,178,5.187385805840755,8.089603388808402e-05
420520,Lost Technology,2017-08-09,0.07563025210084033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.38888888888888884,493,6.202535517187923,0.0004118343543393368
882960,Visitor 来访者,2018-07-07,0.05882352941176471,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3333333333333333,707,6.56244409369372,0.0006366622926776483
1094420,Rainy Season,2020-08-19,0.05882352941176471,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,481,6.1779441140506,0.00039922718022690815
237970,Memento Mori 2,2014-05-13,0.41176470588235287,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5555555555555556,114,4.74493212836325,1.3657771955131079e-05
2017370,Trash Horror Collection,2022-06-16,0.09243697478991596,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,399,5.991464547107982,0.00031307815712531216
1302780,Zombo Buster Advance,2020-08-06,0.07563025210084033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.2222222222222222,144,4.976733742420574,4.517570723620276e-05
263860,SPACECOM,2014-09-17,0.15966386554621848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5555555555555556,178,5.187385805840755,8.089603388808402e-05
915230,Zombie Rollerz: Pinball Heroes,2022-03-02,0.2436974789915966,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,266,5.58724865840025,0.0001733486440458943
1331910,Morkredd,2020-12-10,0.32773109243697474,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,130,4.875197323201151,3.0467337438369298e-05
1554260,Knightly Passions,2024-04-26,0.19327731092436973,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,725,6.587550014824796,0.0006555730538462911
1379970,Solar System VR,2020-09-05,0.05882352941176471,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,275,5.62040086571715,0.00018280402463021584
2761510,Handsome Me with 100 Girlfriends!,2024-04-11,0.15966386554621848,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,269,5.598421958998375,0.0001765004375740015
63500,Swords and Soldiers HD,2010-12-02,0.09243697478991596,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7777777777777777,346,5.849324779946859,0.0002573964714620855
263360,3089 -- Futuristic Action RPG,2014-01-10,0.1092436974789916,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5555555555555556,306,5.726847747587197,0.00021537255775398988
1210610,Lithium City,2020-06-15,0.12605042016806722,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,252,5.53338948872752,0.00015864027424806088
251830,Stick it to The Man!,2013-12-13,0.12605042016806722,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.611111111111111,479,6.173786103901937,0.0003971259845415033
2696320,Thought Experiment Simulator,2024-07-22,0.07563025210084033,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,342,5.8377304471659395,0.00025319408009127594
851180,Blood Harvest 3,2018-06-05,0.32773109243697474,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,171,5.147494476813453,7.354184898916729e-05
1128000,Cube World,2019-09-30,0.32773109243697474,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,9684,9.178333575841096,0.010067879126617
1279260,Lelie Navigation!,2021-12-03,0.2436974789915966,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,260,5.564520407322694,0.00016704505698967995
4000,Garry's Mod,2006-11-29,0.15966386554621848,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0,951940,13.76625833706307,1.0
1097370,Paladin Lias,2020-07-21,0.09243697478991596,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,419,6.040254711277414,0.00033409011397935996
1465070,Legendary Tales,2024-02-08,0.9159663865546219,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,2434,7.79770203551669,0.002451044767024675
1240480,-The Sacrificial Girl of the Fantasy 3 Kingdoms-,2022-02-24,0.0722689075630252,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,183,5.214935757608986,8.614902310159596e-05
2190220,Touhou Danmaku Kagura Phantasia Lost,2024-02-07,0.49579831932773105,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1461,7.2875606403097235,0.00142881306607525
2659960,Let's Go! My Harem Farm,2024-06-21,0.2436974789915966,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,131,4.882801922586371,3.1517935281071696e-05
1457320,Techtonica,2023-07-18,0.49579831932773105,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.05555555555555555,1893,7.546446273746024,0.0018826713341226827
427240,Cosmic Trip,2017-05-24,0.32773109243697474,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.38888888888888884,408,6.013715156042802,0.00032253353770963367
889480,Virtual Virtual Reality,2018-09-07,0.2436974789915966,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,615,6.423246963533519,0.0005400072911490284
2844700,Doki Doki AI Interrogation,2024-05-24,0.05042016806722689,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,355,5.87493073085203,0.000266851852046407
710780,Sky Jump,2017-09-23,0.008403361344537815,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.38888888888888884,204,5.3230099791384085,0.00010821157779834615
950700,VICCP,2019-06-20,0.07563025210084033,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,154,5.043425116919247,5.568168566322666e-05
352430,Farlight Explorers,2019-02-01,0.15966386554621848,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.2777777777777778,187,5.236441962829949,9.035141447240552e-05
280720,Imagine Earth,2021-05-25,0.41176470588235287,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.16666666666666666,736,6.602587892189336,0.0006671296301160176
1521970,Goblin Stone,2024-03-12,0.41176470588235287,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,674,6.51471269087253,0.0006019925638684693
2168260,Forgotten Seas,2024-06-07,0.3067226890756302,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,167,5.123963979403259,6.933945761835773e-05
1276810,The Outbound Ghost,2022-09-20,0.32773109243697474,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,216,5.37989735354046,0.00012081875191077482
1331550,Big Ambitions,2023-03-10,0.3781512605042016,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,8858,9.089189170412032,0.009200085308544827
1145340,Rogue State Revolution,2021-03-18,0.2436974789915966,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.16666666666666666,425,6.054439346269371,0.0003403937010355743
2621420,The Elision Effect,2024-05-31,0.04201680672268908,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,105,4.663439094112067,4.202391370809565e-06
1201550,Mad Experiments: Escape Room,2020-04-16,0.2436974789915966,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.2222222222222222,219,5.393627546352362,0.000123970545438882
1537080,Return,2023-05-29,0.26050420168067223,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,140,4.948759890378168,4.09733158653932e-05
400510,The Final Take,2016-06-16,0.025210084033613446,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4444444444444444,251,5.529429087511423,0.00015758967640535845
1140170,Arietta of Spirits,2021-08-20,0.2436974789915966,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,376,5.932245187448011,0.0002889144067431572
941460,Death Trash,2021-08-05,0.32773109243697474,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,3178,8.064321960910803,0.0032326895619952532
1267310,[Chilla's Art] Onryo | 怨霊,2020-04-24,0.07563025210084033,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,152,5.030437921392435,5.358048997782189e-05
1348300,大千世界,2020-07-17,0.05882352941176471,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,2257,7.722234744709607,0.002265088948866352
2307220,TSUNDERE MILFIN,2023-05-17,0.05882352941176471,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,229,5.438079308923196,0.0001344765238659059
1853830,A Shot in the Dark,2023-12-14,0.15966386554621848,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,138,4.9344739331306915,3.887212017998843e-05
929010,Swag and Sorcery,2019-05-09,0.21008403361344538,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.2777777777777778,2247,7.717796211013582,0.002254582970439328
284460,DeadCore,2014-10-17,0.15966386554621848,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5555555555555556,1561,7.3537223303996315,0.001533872850345489
1227280,Despot's Game: Dystopian Battle Simulator,2022-09-29,0.32773109243697474,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.1111111111111111,2626,7.87359778968554,0.002652759552823534
270450,Robot Roller-Derby Disco Dodgeball,2015-02-19,0.025210084033613446,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5,2241,7.715123603632105,0.002248279383383114
1878740,Five Nights At Floppa,2022-02-17,0.04201680672268908,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,868,6.767343125265392,0.0008058085453527329
2244130,Ratopia,2023-11-05,0.32773109243697474,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.05555555555555555,2567,7.850882664809852,0.002590774280104093
2620500,imomushi,2023-10-26,0.025210084033613446,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,183,5.214935757608986,8.614902310159596e-05
339910,Uncraft World,2015-09-25,0.15966386554621848,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5,417,6.035481432524756,0.00033198891829395517
1316390,Thermo Sudoku,2020-05-25,0.07563025210084033,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.2222222222222222,149,5.0106352940962555,5.0428696449714725e-05
2076260,Slaughter Horse 2,2022-12-05,0.09243697478991596,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.1111111111111111,102,4.634728988229636,1.050597842702398e-06
350070,Environmental Station Alpha,2015-04-22,0.12605042016806722,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5,1206,7.095893221097532,0.0011609106161861408
1551530,Pray Game,2023-09-22,0.41176470588235287,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.05555555555555555,403,6.0014148779611505,0.0003172805484961217
2277320,Necrosmith 2,2024-03-27,0.05882352941176471,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,830,6.7226297948554485,0.0007658858273300422
461520,Grizzly Valley,2016-04-23,0.07563025210084033,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4444444444444444,207,5.337538079701318,0.00011136337132645332
1684400,Best Month Ever!,2022-05-05,0.32773109243697474,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,109,4.700480365792417,8.40478274161913e-06
449730,Ahnayro: The Dream World,2016-12-01,0.07563025210084033,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.4444444444444444,208,5.342334251964811,0.00011241396916915572
1504340,CrushBorgs,2022-06-10,0.07563025210084033,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,112,4.727387818712341,1.1556576269726297e-05
1243420,Sanguine Rose,2020-04-17,0.2436974789915966,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.2222222222222222,155,5.049856007249537,5.673228350592906e-05
220820,Zombie Driver HD,2012-10-17,0.15966386554621848,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6666666666666666,2591,7.860185057472165,0.00261598862832895
2766860,MY DESTINY GIRLS,2024-03-28,0.15966386554621848,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,507,6.230481447578482,0.0004265427241371702
222140,Puddle,2012-11-09,0.12605042016806722,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.6666666666666666,347,5.8522024797744745,0.0002584470693047879
383330,Star Chronicles: Delta Quadrant,2015-07-07,0.025210084033613446,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.5,143,4.969813299576001,4.4125109393500364e-05
2336730,Dungeon Survivors,2024-02-23,0.07563025210084033,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,134,4.90527477843843,3.466972880917886e-05
342560,Airships: Conquer the Skies,2018-08-16,0.41176470588235287,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3333333333333333,5263,8.568646473005153,0.0054231860640297355
283680,Astebreed: Definitive Edition,2014-05-30,0.32773109243697474,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5555555555555556,1191,7.083387847625295,0.0011451516485456049
1755350,BBQ Simulator: The Squad,2022-05-25,0.05882352941176471,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,815,6.704414354964107,0.0007501268596895063
1323000,Space Court,2020-06-25,0.04201680672268908,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,141,4.955827057601261,4.2023913708095595e-05
1937620,Tennis Manager 2022,2022-05-17,0.15966386554621848,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,0.1111111111111111,113,4.736198448394496,1.2607174112428681e-05
1016920,Unrailed!,2020-09-23,0.32773109243697474,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,12436,9.42843117965374,0.012959124389733977
1144030,Pesterquest,2019-09-04,0.19327731092436973,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,1204,7.094234845924755,0.001158809420500736
789950,INFERNIUM,2018-04-03,0.49579831932773105,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,161,5.087596335232384,6.303587056214339e-05
2644360,Kingsgrave,2024-04-17,0.15966386554621848,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,333,5.811140992976701,0.00024373869950695444
1766790,100 hidden birds 2,2021-10-08,0.001680672268907564,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,400,5.993961427306569,0.00031412875496801454
1057680,人间 The Lost We Lost,2019-04-30,0.05882352941176471,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,2204,7.6984827878809465,0.0022094072632031256
1262460,Zompiercer,2020-04-03,0.32773109243697474,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2222222222222222,1817,7.505492274737424,0.0018028258980773008
246090,Spacebase DF-9,2014-10-27,0.15966386554621848,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.5555555555555556,3307,8.104099056143582,0.003368216683703861
1955030,SCP: EVENT CLASSIFIED,2024-04-26,0.15966386554621848,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,197,5.288267030694535,0.00010085739289942942
1835870,The Black Cat Magician,2022-01-21,0.05882352941176471,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111111111111111,215,5.375278407684165,0.00011976815406807242
1393320,Keyword: A Spider's Thread,2021-09-27,0.27731092436974786,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,225,5.420534999272286,0.00013027413249509632
954870,Astrox Imperium,2019-03-22,0.2436974789915966,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,1016,6.92461239604856,0.0009612970260726866
215670,Home,2012-08-31,0.07563025210084033,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6666666666666666,1109,7.01211529430638,0.001059002625444009
2689230,FURRY BACKROOMS,2024-03-25,0.04201680672268908,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,293,5.683579767338681,0.00020171478579885884
1002430,Victory Road,2020-03-10,0.32773109243697474,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,0.2222222222222222,172,5.153291594497779,7.459244683186969e-05
1052440,Croixleur Sigma - Deluxe Edition,2019-11-18,0.32773109243697474,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,111,4.718498871295094,1.0505978427023899e-05
302670,Call to Arms,2018-04-27,0.2436974789915966,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.3333333333333333,15942,9.676775140407365,0.016642520426248555
2749770,Galaxy Burger,2024-08-23,0.19327731092436973,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,639,6.461468176353717,0.0005652216393738857
1520270,Kyvir: Rebirth,2021-01-31,0.12605042016806722,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.16666666666666666,353,5.869296913133774,0.00026475065636100224
431120,Tethered,2017-02-27,0.3109243697478991,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.38888888888888884,197,5.288267030694535,0.00010085739289942942
2093920,Dread Dawn,2024-09-30,0.32773109243697474,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1344,7.20414929203594,0.0013058931184790705
2553050,Estate Agent Simulator,2023-11-13,0.26050420168067223,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,454,6.12029741895095,0.0003708610384739436
1159690,Voidtrain,2023-05-09,0.49579831932773105,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,4567,8.426830751335846,0.004691969965508872
201290,Sins of a Solar Empire: Trinity®,2011-11-16,0.15966386554621848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7222222222222222,655,6.486160788944089,0.0005820312048571239
701160,Kingdom Two Crowns,2018-12-11,0.32773109243697474,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.3333333333333333,23255,10.054318442238712,0.024325542449931133
1330470,F.I.S.T.: Forged In Shadow Torch,2021-10-02,0.1680672268907563,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,5769,8.660427359502146,0.0059547885724371445
48000,LIMBO,2011-08-02,0.15966386554621848,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7222222222222222,33518,10.419867721215448,0.035107828109585765
102600,Orcs Must Die!,2011-10-11,0.15966386554621848,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7222222222222222,6147,8.723882104658486,0.006351914556978648
1043340,No Time,2019-04-14,0.1764705882352941,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2777777777777778,1520,7.327123292259293,0.001490798338794691
226620,Desktop Dungeons,2023-04-18,0.2436974789915966,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.05555555555555555,1110,7.01301578963963,0.0010600532232867112
